,movie_id,title,attributes
67,0155711,Flawless - Senza difetti,"An ultraconservative security guard suffers a debilitating stroke and is assigned to a rehabilitative program that includes singing lessons, with the drag queen next door.Comedy, Crime, DramaRobert De Niro, Philip Seymour Hoffman, Barry Miller, Chris Bauer, Skipp Sudduth, Wilson Jermaine Heredia, Nashom Wooden, Scott Allen Cooper, Rory Cochrane, Daphne Rubin-Vega, Vincent Laresca, Karina Arroyave, John Enos III, Jude Ciccolella, Mina BernJoel Schumacher"
68,0155776,Amiche cattive,"Three of the most popular girls at Reagan High accidentally kill the prom queen with a jawbreaker when a kidnapping goes horribly wrong.Comedy, Crime, ThrillerRose McGowan, Rebecca Gayheart, Julie Benz, Judy Greer, Chad Christ, Ethan Erickson, Tatyana Ali, Charlotte Ayanna, Jeff Conaway, William Katt, P.J. Soles, The Donnas, Marilyn Manson, Carol Kane, Pam GrierDarren Stein"
69,0155975,Psycho,"A young female embezzler arrives at the Bates Motel, which has terrible secrets of its own.Horror, Mystery, ThrillerVince Vaughn, Anne Heche, Julianne Moore, Viggo Mortensen, William H. Macy, Robert Forster, Philip Baker Hall, Anne Haney, Chad Everett, Rance Howard, Rita Wilson, James Remar, James Le Gros, Steven Clark Pachosa, O.B. BabbsGus Van Sant"
70,0156096,Spring Forward,"An ex convict befriends an elderly coworker as they both try to find meaning in life and forgiveness for their past.DramaNed Beatty, Liev Schreiber, Campbell Scott, Ian Hart, Peri Gilpin, Bill Raymond, Catherine Kellner, Hallee Hirsh, Justin Laboy, Kristin Laboy, David Roland Frank, Sturgis AdamsTom Gilroy"
71,0156323,Screwed - Due criminali da strapazzo,"A chauffeur kidnaps his rich boss's dog to hold it for ransom, but when she accidentally gets the dog back, she thinks that it's the chauffeur who's been kidnapped.Comedy, CrimeNorm MacDonald, Dave Chappelle, Elaine Stritch, Danny DeVito, Daniel Benzali, Sherman Hemsley, Sarah Silverman, Malcolm Stewart, Lochlyn Munro, Brent Chapman, Brian Jensen, Shawn Macdonald, Kelly Fiddick, Helena Yea, Lorenzo CampbellScott Alexander, Larry Karaszewski"
72,0156639,The Big Tease,"Flamboyant Glasgow hairdresser, Crawford Mackinzie, gets a letter from the World Hairdresser International Federation inviting him to its prestigious annual contest in L.A. Filmmaker Martin...ComedyCraig Ferguson, Chris Langham, David Rasche, Frances Fisher, Mary McCormack, Donal Logue, Isabella Aitken, Kevin Allen, Angela McCluskey, Francine York, David Hasselhoff, Drew Carey, Cathy Lee Crosby, Caitlyn Jenner, Nina SiemaszkoKevin Allen"
73,0156934,Destini incrociati,"Police Sergeant Dutch Van Den Broek (Harrison Ford) and U.S. Representative Kay Chandler (Dame Kristin Scott Thomas) lose their spouses in a plane crash, and they soon discover that their spouses were having an affair with each other.Drama, Mystery, RomanceHarrison Ford, Kristin Scott Thomas, Charles S. Dutton, Bonnie Hunt, Dennis Haysbert, Sydney Pollack, Richard Jenkins, Paul Guilfoyle, Susanna Thompson, Peter Coyote, Dylan Baker, Lynne Thigpen, Susan Floyd, Bill Cobbs, Kate MaraSydney Pollack"
74,0157472,Clockstoppers,"A teenager accidentally activates a machine that enables him to speed up his body so that other people seem to be standing still.Action, Adventure, ComedyJesse Bradford, French Stewart, Paula Garcés, Michael Biehn, Robin Thomas, Garikayi Mutambirwa, Julia Sweeney, Lindze Letherman, Jason George, Linda Kim, Ken Jenkins, Esperanza Catubig, Jennifer Manley, Scott Thomson, Deborah RawlingsJonathan Frakes"
75,0157503,Bella da morire,"A small-town beauty pageant turns deadly as it becomes clear that someone will go to any lengths to win.Comedy, Romance, ThrillerKirsten Dunst, Ellen Barkin, Allison Janney, Denise Richards, Kirstie Alley, Sam McMurray, Mindy Sterling, Brittany Murphy, Amy Adams, Laurie A. Sinclair, Shannon Nelson, Tara Redepenning, Sarah Stewart, Alexandra Holden, Brooke Elise BushmanMichael Patrick Jann"
76,0158371,Accordi & disaccordi,"In the 1930s, jazz guitarist Emmet Ray idolizes Django Reinhardt, faces gangsters and falls in love with a mute woman.Comedy, Drama, MusicWoody Allen, Ben Duncan, Daniel Okrent, Dan Moran, Tony Darrow, Chris Bauer, Sean Penn, Constance Shulman, Kellie Overbey, Darryl Alan Reed, Marc Damon Johnson, Ron Cephas Jones, Steve Bargonetti, Benjamin Franklin Brown, James UrbaniakWoody Allen"
77,0158583,Deterrence,"The President of the United States must deal with an international military crisis while confined to a Colorado diner during a freak snowstormDrama, ThrillerKevin Pollak, Timothy Hutton, Sheryl Lee Ralph, Clotilde Courau, Badja Djola, Sean Astin, Mark Thompson, Michael Mantell, Kathryn Morris, Ryan Cutrona, Joe McCrackin, Scoot Powell, J. Scott Shonka, Jim Curley, Rigg KennedyRod Lurie"
78,0158622,I Flintstones in Viva Rock Vegas,"In this live-action prequel to The Flintstones (1994), the Flintstones and the Rubbles go on a trip to Rock Vegas, where Wilma Slaghoople (Kristen Johnston) is pursued by playboy Chip Rockefeller (Thomas Gibson).Comedy, Family, RomanceMark Addy, Stephen Baldwin, Kristen Johnston, Jane Krakowski, Joan Collins, Thomas Gibson, Alan Cumming, Harvey Korman, Alex Meneses, John Taylor, Tony Longo, Danny Woodburn, Taylor Negron, Jack McGee, David Jean ThomasBrian Levant"
79,0158811,I Muppets venuti dallo spazio,"Gonzo is contacted by his alien family through his breakfast cereal. But when the men in black kidnap him, it's up to Kermit and the gang to rescue Gonzo and help him reunite with his long-lost family.Adventure, Comedy, FamilyDave Goelz, Steve Whitmire, Bill Barretta, Jerry Nelson, Brian Henson, Kevin Clash, Frank Oz, Jeffrey Tambor, F. Murray Abraham, Rob Schneider, Josh Charles, Ray Liotta, David Arquette, Andie MacDowell, Kathy GriffinTim Hill"
80,0158983,"South Park - Il film: Più grosso, più lungo & tutto intero","When Stan Marsh and his friends go see an R-rated movie, they start cursing and their parents think that Canada is to blame.Animation, Comedy, FantasyTrey Parker, Matt Stone, Mary Kay Bergman, Isaac Hayes, Jesse Brant Howell, Anthony Cross-Thomas, Franchesca Clifford, Bruce Howell, Deb Adair, Jennifer Howell, George Clooney, Brent Spiner, Minnie Driver, Dave Foley, Eric IdleTrey Parker"
81,0159097,Il giardino delle vergini suicide,"A group of male friends become obsessed with five mysterious sisters who are sheltered by their strict, religious parents in suburban Detroit in the mid 1970s.Drama, RomanceJames Woods, Kathleen Turner, Kirsten Dunst, Josh Hartnett, Michael Paré, Scott Glenn, Danny DeVito, A.J. Cook, Hanna Hall, Leslie Hayman, Chelse Swain, Anthony DeSimone, Lee Kagan, Robert Schwartzman, FourTeeSofia Coppola"
82,0159365,Ritorno a Cold Mountain,"In the waning days of the American Civil War, a wounded soldier embarks on a perilous journey back home to Cold Mountain, North Carolina to reunite with his sweetheart.Adventure, Drama, HistoryJude Law, Nicole Kidman, Renée Zellweger, Eileen Atkins, Brendan Gleeson, Philip Seymour Hoffman, Natalie Portman, Giovanni Ribisi, Donald Sutherland, Ray Winstone, Kathy Baker, James Gammon, Charlie Hunnam, Jack White, Ethan SupleeAnthony Minghella"
83,0159373,Cotton Mary,"A British family is trapped between culture, tradition, and the colonial sins of the past.DramaGreta Scacchi, Madhur Jaffrey, James Wilby, Sarah Badel, Riju Bajaj, Gerson Da Cunha, Joanna David, Neena Gupta, Sakina Jaffrey, Gemma Jones, Firdausi Jussawalla, Mahabanoo Mody-Kotwal, Nadira, Prayag Raj, Captain RajuIsmail Merchant, Madhur Jaffrey"
84,0159421,Le avventure di Elmo in Brontolandia,"A tug-of-war between Elmo and his friend sends his blanket to faraway Grouchland, a place full of grouchy creatures and the villainous Huxley. Elmo embarks on a rescue mission, learning important lessons about sharing and responsibility.Adventure, Comedy, FamilyKevin Clash, Mandy Patinkin, Vanessa Williams, Sonia Manzano, Roscoe Orman, Fran Brill, Stephanie D'Abruzzo, Dave Goelz, Joey Mazzarino, Jerry Nelson, Carmen Osbahr, Martin P. Robinson, David Rudman, Caroll Spinney, Steve WhitmireGary Halvorson"
85,0160009,L'arte della guerra,"UN's secretary general uses covert operations to help diplomacy along. Shaw's called back 6 months after one such operation. He witnesses the murder of Chinese UN ambassador at UN, NYC, chases the assassin and ends up a suspect.Action, Adventure, CrimeWesley Snipes, Anne Archer, Maury Chaykin, Marie Matiko, Cary-Hiroyuki Tagawa, Michael Biehn, Donald Sutherland, Liliana Komorowska, James Hong, Paul Hopkins, Glen Chin, Ron Yuan, Bonnie Mak, Uni Park, Erin SelbyChristian Duguay"
86,0160216,A Dog of Flanders,"Poor, but happy, young Nello and his grandfather live alone, delivering milk as a livelihood, in the outskirts of Antwerp, a city in Flanders (the Flemish or Dutch-speaking part of ...Family, DramaJack Warden, Jeremy James Kissner, Jesse James, Jon Voight, Cheryl Ladd, Bruce McGill, Steven Hartley, Andrew Bicknell, Farren Monet, Antje de Boeck, Madylin Sweeten, Deborah Pollitt, James Garde, Dirk Lavryssen, Michel VanderlindenKevin Brodie"
87,0160236,Dudley Do-Right,"Inept Canadian mountie Dudley Do-Right chases after villian Snidely Whiplash and woos girlfriend Nell Fenwick.Comedy, Family, RomanceBrendan Fraser, Sarah Jessica Parker, Alfred Molina, Eric Idle, Robert Prosky, Alex Rocco, Jack Kehler, Louis Mustillo, Don Yesso, Jed Rees, Brant von Hoffman, Corey Burton, Dyllan Christopher, Ashley Yarman, Jeremy BergmanHugh Wilson"
88,0160338,Guinevere,"A young girl from an affluent family rebels and becomes involved with a much older photographer.Drama, RomanceSarah Polley, Stephen Rea, Jean Smart, Gina Gershon, Paul Dooley, Carrie Preston, Tracy Letts, Emily Procter, Sharon McNight, Gedde Watanabe, Carlton Wilborn, Sandra Oh, Francis Guinan, Oded Gross, Grace UnaAudrey Wells"
89,0160399,Impostor,"In the future, an alien race uses androids as bombs to attack Earth. A government weapons specialist is accused of being one such android and sets out to prove his innocence.Drama, Mystery, Sci-FiGary Sinise, Madeleine Stowe, Vincent D'Onofrio, Tony Shalhoub, Tim Guinee, Mekhi Phifer, Gary Dourdan, Lindsay Crouse, Elizabeth Peña, Jason Beck, Judy Jean Berns, Veena Bidasha, Ellen Bradley, Shane Brolly, Golden BrooksGary Fleder"
90,0160401,In Too Deep,"Jeff Cole is a recent graduate of the Cincinnati police academy who dreams of working undercover. His wish is granted and through success is given the task of taking down state-wide crack ...Crime, Thriller, DramaOmar Epps, LL Cool J, Nia Long, Stanley Tucci, Hill Harper, Jake Weber, Richard Brooks, David Patrick Kelly, Pam Grier, Veronica Webb, Ron Canada, Robert LaSardo, Gano Grills, Ivonne Coll, Don HarveyMichael Rymer"
91,0160429,Il re ed io,"Traveling to the exotic kingdom of Siam, English schoolteacher Anna Leonowens soon discovers that her most difficult challenge is the stubborn, imperious King himself.Animation, Family, FantasyMiranda Richardson, Christiane Noll, Martin Vidnovic, Ian Richardson, Darrell Hammond, Allen D. Hong, David Burnham, Armi Arabe Abiera, Tracy Venner Warren, Adam Wylie, Sean Smith, James Fujii, Kenny Baker, Ed Trotta, Tony PopeRichard Rich"
92,0160484,Lost Souls - La profezia,"A Catholic teacher meets an atheist journalist, whom a group of Catholics and Priests believes has been chosen by the devil to be the Antichrist.Drama, Horror, ThrillerWinona Ryder, Ben Chaplin, Sarah Wynter, Philip Baker Hall, John Hurt, Elias Koteas, Brian Reddy, John Beasley, John Diehl, Paul Kleiman, Bob Clendenin, Oliver Clark, Michael Mantell, Brad Greenquist, Ming LoJanusz Kaminski"
93,0160498,Luminarias,"Four professional women meet at an East Los Angeles restaurant called Luminarias to share secrets about their careers, love, family, and sex.Comedy, RomanceEvelina Fernández, Scott Bakula, Cheech Marin, Robert Beltran, Marta DuBois, Ángela Moya, Dyana Ortelli, Seidy Lopez, Sal Lopez, Fidel Gomez, Angelina Estrada, Lupe Ontiveros, Mike Gomez, Liz Torres, Geoffrey RivasJosé Luis Valenzuela"
94,0160862,Kiss Me,"A high school jock makes a bet that he can turn an unattractive girl into the school's prom queen.Comedy, RomanceFreddie Prinze Jr., Rachael Leigh Cook, Matthew Lillard, Paul Walker, Jodi Lyn O'Keefe, Kevin Pollak, Anna Paquin, Kieran Culkin, Elden Henson, Usher Raymond, Lil' Kim, Gabrielle Union, Dulé Hill, Tamara Mello, Clea DuVallRobert Iscove"
95,0161023,In cerca d'amore,"A woman and her daughter have been constantly moving from town to town for years, but their newest home might be different from all the others.Comedy, DramaJanet McTeer, Kimberly J. Brown, Jay O. Sanders, Gavin O'Connor, Laurel Holloman, Lois Smith, Michael J. Pollard, Ashley Buccille, Cody McMains, Linda Porter, Brian Tahash, Josh Carmichael, Dennis Ford, Sara Downing, Joel PolisGavin O'Connor"
96,0161081,Le verità nascoste,"The wife of a university research scientist believes that her lakeside Vermont home is haunted by a ghost - or that she is losing her mind.Drama, Fantasy, HorrorMichelle Pfeiffer, Katharine Towne, Miranda Otto, James Remar, Harrison Ford, Victoria Bidewell, Diana Scarwid, Dennison Samaroo, Jennifer Tung, Eliott Goretsky, Rachel Singer, Daniel Zelman, Ray Baker, Wendy Crewson, Amber VallettaRobert Zemeckis"
97,0161100,The Wood,"While dealing with a friend's cold feet on his wedding day, a writer reminisces about his youth with his best friends.Comedy, Drama, RomanceElayn J. Taylor, Omar Epps, Richard T. Jones, Sean Nelson, Duane Finley, Trent Cameron, Malinda Williams, Patricia Belcher, Taye Diggs, Tamala Jones, De'aundre Bonds, Cynthia Martells, Wyking Jones, Geoffrey Blackshire, Jascha WashingtonRick Famuyiwa"
98,0162346,Ghost World,"With only the plan of moving in together after high school, two unusually devious friends seek direction in life. As a mere gag, they respond to a man's newspaper ad for a date, only to find it will greatly complicate their lives.Comedy, DramaThora Birch, Scarlett Johansson, Steve Buscemi, Brad Renfro, Illeana Douglas, Bob Balaban, Stacey Travis, Charles C. Stevenson Jr., Dave Sheridan, Tom McGowan, Debra Azar, Brian George, Pat Healy, Rini Bell, T.J. ThyneTerry Zwigoff"
99,0162348,Goat on Fire and Smiling Fish,"Two brothers share a house in LA's Fairfax district: Tony's a feckless actor, Chris is an accountant. Both are in relationships on rocky ground. As these emotions swirl, Tony meets his US ...Comedy, RomanceDerick Martini, Amy Hathaway, Steven Martini, Heather Moudy, Wesley Thompson, Melba Englander, Bill Henderson, Christa Miller, Miriam Billington, Francesca Billington, Phillip Pennestri, Richard Cody, Deanna Aho, Ion Overman, Rena RiffelKevin Jordan"
100,0162360,"Happy, Texas","3 prisoners escape. 2 end up in Happy, Texas, where they're mistaken for a gay couple expected there to help with the small girls beauty pageant. As the 2 are paid $1000, they decide to stay until the heat is gone.Comedy, Crime, RomanceJeremy Northam, Steve Zahn, William H. Macy, Ally Walker, Illeana Douglas, M.C. Gainey, Ron Perlman, Mo Gaffney, Paul Dooley, Jillian Berard, Scarlett Pomers, Melissa Arnold, Cassie Silva, Tiffany Takara, Tim BagleyMark Illsley"
101,0162830,Twin Falls Idaho,"Conjoined twins have their relationship tested when a woman takes interest in one of them.DramaMark Polish, Michael Polish, Michele Hicks, Jon Gries, Patrick Bauchau, Garrett Morris, William Katt, Lesley Ann Warren, Teresa Hill, Robert Beecher, Jill Andre, Ant, Holly Woodlawn, Sasha Alexander, Socorra MoraMichael Polish"
102,0162838,Three Days of Rain,"Six Anton Chekhov short stories set in modern day Cleveland during a three day rain storm.DramaPenelope Allen, Erick Avari, Alimi Ballard, Joey Bilow, Bruce Bohne, Robert Casserly, Laurie Coleman, Chuck Cooper, Blythe Danner, Peter Falk, Mark Feuerstein, Heather Kafka, Peter Kalos, Christine Karl, Merle KennedyMichael Meredith"
103,0162903,Catfish in Black Bean Sauce,"Dwayne and his older sister Mai are adults: Mai is married to Vinh, Dwayne is about to propose to Nina. Twenty-two years ago, when Mai was 10, she and Dwayne were refugees in Vietnam, ...Comedy, DramaChi Muoi Lo, Sanaa Lathan, Paul Winfield, Mary Alice, Lauren Tom, Kieu Chinh, Tyler Christopher, Tzi Ma, George Wallace, Wing Chen, Amy Tran, Kevin Lo, Kevin D'Arcy, Andre Rosey Brown, Ron GalbraithChi Muoi Lo"
104,0162983,Avviso di chiamata,"A trio of sisters bond over their ambivalence toward the approaching death of their curmudgeonly father, to whom none of them was particularly close.Comedy, DramaMeg Ryan, Diane Keaton, Lisa Kudrow, Walter Matthau, Adam Arkin, Shaun Duke, Ann Bortolotti, Cloris Leachman, Maree Cheatham, Myndy Crist, Libby Hudson Lydecker, Jesse James, Edie McClurg, Tracee Ellis Ross, Celia WestonDiane Keaton"
